Attention;Année universitaire;Type d'établissement;Typologie de l'établissement;Identifiant interne de l'établissement;Établissement;Identifiant wikidata;Identifiant Research Organization Registry (ROR);Identifiant(s) UAI;Nombre d'étudiants inscrits (inscriptions principales) hors doubles inscriptions CPGE;Nombre d'étudiants inscrits (inscriptions principales) y compris doubles inscriptions CPGE;Nombre total d'étudiants inscrits (inscriptions principales et secondes) hors doubles inscriptions CPGE;Nombre total d'étudiants inscrits (inscriptions principales et secondes) y compris doubles inscriptions CPGE;Nombre de nouveaux bacheliers inscrits hors doubles inscriptions CPGE;Nombre de nouveaux bacheliers inscrits y compris doubles inscriptions CPGE;Nombre d'étudiants préparant un diplôme d'État d'infirmier en IFSI;Sexe : Femmes;Sexe : Hommes;Bac : Séries générales;Bac : Séries STMG;Bac : Autres séries technologiques;Bac : Baccalauréat professionnel;Bac : Dispensés;Bac : Non renseigné;Âge au baccalauréat : En avance au bac d'un an ou plus;Âge au baccalauréat : A l'heure;Âge au baccalauréat : En retard au bac d'un an ou plus;Âge au baccalauréat : Non renseigné ou non bachelier;Attractivité départementale (département d'obtention du baccalauréat) : Même département;Attractivité départementale (département d'obtention du baccalauréat) : Départements limitrophes;Attractivité départementale (département d'obtention du baccalauréat) : Autres départements français;Attractivité départementale (département d'obtention du baccalauréat) : Etranger;Attractivité départementale (département d'obtention du baccalauréat) : Non renseigné;Attractivité départementale (département d'obtention du baccalauréat) : Non bacheliers;Etudiants en mobilité internationale;Attractivité internationale : Etudiants de nationalité étrangère issus de système éducatif étranger;Cycle universitaire (cursus LMD) : L (1er cycle);Cycle universitaire (cursus LMD) : M (2ème cycle);Cycle universitaire (cursus LMD) : D (3ème cycle);Type de diplôme : Diplômes nationaux;Type de diplôme : Diplômes d'établissement;Diplôme préparé : Diplôme d'accès aux études universitaires;Diplôme préparé : Capacité en droit;Diplôme préparé : Licence accès santé;Diplôme préparé : Licence sciences pour la santé (majeure santé);Diplôme préparé : Licence CPES;Diplôme préparé : Diplôme universitaire de technologie;Diplôme préparé : Bachelor universitaire de technologie;Diplôme préparé : Post-DUT;Diplôme préparé : CPGE universitaire;Diplôme préparé : Formations d'ingénieurs;Diplôme préparé : Formations d'IEP;Diplôme préparé : PASS et PluriPASS;Diplôme préparé : PACES;Diplôme préparé : Diplôme inter-universitaire;Diplôme préparé : Doctorat;Diplôme préparé : HDR;Diplôme préparé : Bachelor OF;Diplôme préparé : Préparations aux concours pour devenir enseignant et certifications;Diplôme préparé : Diplômes conférant le grade de Licence;Diplôme préparé : Diplômes conférant le grade de Master;Diplôme préparé : Diplôme de comptabilité et de gestion;Diplôme préparé : Diplôme d'études comptables et financières;Diplôme préparé : Diplôme d'études supérieures comptables et financières;Diplôme préparé : Diplôme préparatoire aux études comptables et financières;Diplôme préparé : Diplôme supérieur de comptabilité et de gestion;Diplôme préparé : Diplôme de l'École normale supérieure;Diplôme préparé : Diplômes nationaux conférant le grade de Licence;Diplôme préparé : Diplômes nationaux conférant le grade de Master;Diplôme préparé : Diplômes visés de commerce sans grade;Diplôme préparé : Diplômes de management conférant le grade de Master;Diplôme préparé : Diplômes visés niveau BAC + 5;Diplôme préparé : Diplômes de grand établissement conférant le grade de Licence;Diplôme préparé : Diplômes de grand établissement conférant le grade de Master;Diplôme préparé : Diplôme d'études universitaires générales d'Institut universitaire professionnalisé;Diplôme préparé : Licence d'Institut universitaire professionnalisé;Diplôme préparé : Maîtrise d'Institut universitaire professionnalisé;Diplôme préparé : Diplôme de recherche technologique;Diplôme préparé : Diplôme d'études universitaires générales (avant mise en place du LMD);Diplôme préparé : Diplôme d'études universitaires scientifiques et techniques;Diplôme préparé : Licence (avant mise en place du LMD);Diplôme préparé : Autres licences;Diplôme préparé : Licence professionnelle en 1 an;Diplôme préparé : Licence professionnelle en 2 ou 3 ans;Diplôme préparé : Diplôme d'études approfondies;Diplôme préparé : Diplôme d'études supérieures spécialisées;Diplôme préparé : Magistère homologué;Diplôme préparé : Maîtrise (avant mise en place du LMD);Diplôme préparé : Masters hors enseignement;Diplôme préparé : Master enseignement;Diplôme préparé : Maîtrise de sciences de gestion;Diplôme préparé : Maîtrise de science et technique;Diplôme préparé : Passeport pour réussir et s'orienter;Diplôme préparé : Passerelle;Diplôme préparé : Dispositif rebond;Diplôme préparé : Formations paramédicales;Diplôme préparé : Titres homologués RNCP;Grande discipline : Droit, sciences économiques, AES;Grande discipline : Lettres, langues et sciences humaines;Grande discipline : Théologie;Grande discipline : Sciences et sciences de l'ingénieur;Grande discipline : STAPS;Grande discipline : Santé;Grande discipline : Interdisciplinaire;Grande discipline : Non défini;Discipline : Droit, sciences politiques;Discipline : Sciences économiques, gestion;Discipline : Administration économique et sociale;Discipline : Pluridisciplinaire droit, sciences économiques, AES;Discipline : Lettres, sciences du langage, arts;Discipline : Langues;Discipline : Sciences humaines et sociales;Discipline : Pluridisciplinaire lettres, langues, sciences humaines;Discipline : Théologie;Discipline : Sciences de la vie, de la terre et de l'univers;Discipline : Sciences fondamentales et applications;Discipline : Pluridisciplinaire sciences;Discipline : STAPS;Discipline : Médecine;Discipline : Odontologie;Discipline : Pharmacie;Discipline : Pluridisciplinaire santé;Discipline : Interdisciplinaire;Discipline : Non défini;Secteur disciplinaire : Sciences juridiques;Secteur disciplinaire : Sciences politiques;Secteur disciplinaire : Pluridisciplinaire droit, sciences politiques;Secteur disciplinaire : Sciences économiques;Secteur disciplinaire : Sciences de gestion;Secteur disciplinaire : Pluridisciplinaire sciences économiques et gestion;Secteur disciplinaire : Administration économique et sociale;Secteur disciplinaire : Pluridisciplinaire droit, sciences économiques, AES;Secteur disciplinaire : Sciences du langage, linguistique;Secteur disciplinaire : Langues et littératures anciennes;Secteur disciplinaire : Langues et littératures françaises;Secteur disciplinaire : Littérature générale et comparée;Secteur disciplinaire : Arts;Secteur disciplinaire : Pluridisciplinaire lettres, sciences du langage, arts;Secteur disciplinaire : Français, langue étrangère;Secteur disciplinaire : Langues et littératures étrangères;Secteur disciplinaire : Langues étrangères appliquées;Secteur disciplinaire : Cultures et langues régionales;Secteur disciplinaire : Pluridisciplinaire langues;Secteur disciplinaire : Philosophie, épistémologie;Secteur disciplinaire : Histoire;Secteur disciplinaire : Géographie;Secteur disciplinaire : Aménagement;Secteur disciplinaire : Archéologie, ethnologie, préhistoire;Secteur disciplinaire : Sciences religieuses;Secteur disciplinaire : Psychologie;Secteur disciplinaire : Sociologie, démographie;Secteur disciplinaire : Sciences de l'éducation;Secteur disciplinaire : Sciences de l'information et la communication;Secteur disciplinaire : Pluridisciplinaire sciences humaines et sociales;Secteur disciplinaire : Pluridisciplinaire lettres, langues, sciences humaines;Secteur disciplinaire : Théologie catholique;Secteur disciplinaire : Sciences de l'univers;Secteur disciplinaire : Sciences de la vie;Secteur disciplinaire : Pluridisciplinaire sciences de la vie, de la santé, de la terre et de l'univers;Secteur disciplinaire : Mathématiques;Secteur disciplinaire : Physique;Secteur disciplinaire : Chimie;Secteur disciplinaire : Mathématiques appliquées et sciences sociales;Secteur disciplinaire : Mécanique, génie mécanique;Secteur disciplinaire : Génie civil;Secteur disciplinaire : Génie des procédés;Secteur disciplinaire : Informatique;Secteur disciplinaire : Électronique, génie électrique;Secteur disciplinaire : Technologie et sciences industrielles;Secteur disciplinaire : Formation générale aux métiers de l'ingénieur;Secteur disciplinaire : Mathématique et informatique;Secteur disciplinaire : Physique et chimie;Secteur disciplinaire : Pluridisciplinaire sciences fondamentales et applications;Secteur disciplinaire : Pluridisciplinaire sciences;Secteur disciplinaire : STAPS;Secteur disciplinaire : Médecine;Secteur disciplinaire : Odontologie;Secteur disciplinaire : Pharmacie;Secteur disciplinaire : Pluridisciplinaire santé;Secteur disciplinaire : Interdisciplinaire;Secteur disciplinaire : Non défini;Degré d’études : Inférieur ou égal au baccalauréat;Degré d’études : BAC + 1;Degré d’études : BAC + 2;Degré d’études : BAC + 3;Degré d’études : BAC + 4;Degré d’études : BAC + 5;Degré d’études : BAC + 6 et plus;Degré d’études : Non connu;etablissement_id_paysage_actuel;Dernier établissement;etablissement_id_region;Région du siège de l’établissement;etablissement_id_academie;Académie du siège de l’établissement;etablissement_id_departement;Département du siège de l’établissement;etablissement_id_uucr;Unité urbaine ou commune rurale du siège de l’établissement;etablissement_code_commune;Commune du siège de l’établissement;rentree;annee
Sans double compte des établissements-composantes pour les EPE;2017-18;École;;dPmxa;École nationale d'ingénieurs de Brest;Q273564;02ypw0a72;0290119X;676;676;682;682;128;128;0;94;582;546;;36;3;91;;57;488;40;91;;;17;2;566;91;92;91;;663;13;676;;;;;;;;;;;659;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;676;;;;;;;;;;;;;;;676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;2.0;;;10.0;4.0;659.0;;;;1.0;;;;;;;;;;182;101;139;85;156;13;;ru03d;Bretagne INP;R53;Bretagne;A14;Rennes;D029;Finistère;UU29701;Brest;29212;Plouzané;2017;2018
Sans double compte des établissements-composantes pour les EPE;2008-09;École;;PVnB4;Université de technologie de Belfort-Montbéliard;Q2399264;05bn3m307;0900424X;2394;2394;2402;2402;159;159;0;360;2034;1416;21;479;13;465;;88;1364;477;465;98;439;1375;;17;465;453;453;58;2215;121;2007;387;;;;;;;;;;1847;;;;;121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;;;;;;52;23;;2319;;;;;;30;22;;;;23;;;;2319;;;;;;;;;;;;;10.0;20.0;22.0;;;;;;;;;;;;;;23.0;;;;;;;;;;;;;;;;;;;60.0;;;28.0;17.0;2214.0;;;;;;;;;;;;;;184;145;714;530;700;121;;PVnB4;Université de technologie de Belfort-Montbéliard;R27;Bourgogne-Franche-Comté;A03;Besançon;D090;Territoire de Belfort;CR90094;Sevenans;90094;Sevenans;2008;2009
Sans double compte des établissements-composantes pour les EPE;2018-19;Université;Université scientifique et/ou médicale;etBz7;Université Claude Bernard - Lyon 1;Q4032;029brtt94;0691774D;41228;43183;45033;47039;5441;6460;0;22033;19195;33320;942;2631;538;3797;;4030;27913;5488;3797;14309;8117;13903;1099;3;3797;3984;3388;17963;21828;1437;37141;4087;61;;;;;3958;;;;685;;;3658;638;1398;39;;65;;;;;;;;;;;;;;;;;;;;;296;;7669;1290;;;;;;4548;4089;;;;;;1625;;1738;4991;;15938;2535;16026;;;;1738;;;;;4991;;;5256;10682;;2535;10166;616;1586;3658;;;;;;130.0;1469.0;139.0;;;;;;;;;;;;;;;;;94.0;;;;34.0;4769.0;79.0;15.0;;;194.0;4933.0;129.0;1894.0;947.0;1407.0;;1243.0;731.0;410.0;1698.0;906.0;971.0;;;334.0;141.0;;2535.0;10166.0;616.0;1586.0;3658.0;;;61;9553;5775;5503;6073;6534;7729;;etBz7;Université Claude Bernard - Lyon 1;R84;Auvergne-Rhône-Alpes;A10;Lyon;D069;Rhône;UU00760;Lyon;69266;Villeurbanne;2018;2019
Sans double compte des établissements-composantes pour les EPE;2006-07;Université;Université tertiaire - droit et économie;QhvwL;Université Lille 3 - Charles-de-Gaulle;Q1141586;025b4c754;0593561A;19652;19795;20442;20589;3320;3413;0;13803;5849;14637;1631;858;593;1933;;1042;10443;6234;1933;;;274;198;17247;1933;1260;1182;14909;4191;552;19268;384;184;;;;;668;;;;;;;;;549;3;;189;;;;;;;;;;;;;;;;;;;;;64;;13514;134;;;19;;;3944;;;;;;;;;1141;18204;;307;;;;;62;1079;;;3859;4394;9948;3;;;307;;;;;;;;;;62.0;;2.0;226.0;851.0;;;106.0;75.0;1718.0;54.0;1906.0;;82.0;2978.0;1334.0;;;454.0;2063.0;;;81.0;;3279.0;143.0;1845.0;889.0;1194.0;3.0;;;;;4.0;;;274.0;;;;2.0;;;;27.0;;;;;;;;;;;184;6859;3308;4558;2560;1597;586;;U8a0v;Université de Lille;R32;Hauts-de-France;A09;Lille;D059;Nord;UU59702;Lille;59009;Villeneuve-d'Ascq;2006;2007
Sans double compte des établissements-composantes pour les EPE;2018-19;École;;fWJJA;Centrale Lyon;Q10177;05s6rge65;0690187D;1876;1876;2113;2113;0;0;0;460;1416;1419;;27;3;427;;387;1030;32;427;;;151;3;1295;427;403;401;18;1650;208;1824;52;;;;;;;;;;1483;;;;;208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133;;;;;;;;;0;7;;1869;;;;;;0;;;;;7;;;6;1856;7;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;7.0;;;0.0;;;;;;;;6.0;;6.0;23.0;20.0;;179.0;2.0;17.0;29.0;53.0;1493.0;34.0;;;;7.0;;;;;;;;;;7;419;630;612;208;;fWJJA;Centrale Lyon;R84;Auvergne-Rhône-Alpes;A10;Lyon;D069;Rhône;UU00760;Lyon;69081;Écully;2018;2019
Sans double compte des établissements-composantes pour les EPE;2006-07;Université;Université pluridisciplinaire hors santé;RN4E6;Université Évry Paris-Saclay;Q1531014;00e96v939;0911975C;9814;9935;9842;9963;1906;1984;0;4904;4910;5818;1472;871;354;1299;;236;4029;4250;1299;;239;221;239;7816;1299;1257;1185;7207;2393;214;9814;;68;;;;;1419;;;;;;;;;209;5;;;;;;;;;;;;;;;;;;;;;21;;133;;5089;498;;;;;;2351;;;21;;;;;;4614;1871;;2926;403;;;;1068;2361;1185;;377;324;1170;;;466;2443;17;403;;;;;;;1068.0;;;11.0;1651.0;699.0;1185.0;;;;68.0;;309.0;;;;324.0;;;;349.0;;191.0;;;;570.0;;60.0;;;;;466.0;;171.0;8.0;37.0;;420.0;;218.0;505.0;123.0;474.0;;;42.0;445.0;17.0;403.0;;;;;;;68;3048;1911;2180;1154;1239;214;;RN4E6;Université Évry Paris-Saclay;R11;Île-de-France;A25;Versailles;D091;Essonne;UU00851;Paris;91228;Évry-Courcouronnes;2006;2007
Sans double compte des établissements-composantes pour les EPE;2017-18;Université;Université tertiaire - lettres et sciences Humaines;g6rwB;Université Paris Nanterre;Q1394262;013bkhk48;0921204J;28443;30370;30166;32511;4109;5072;0;17549;10894;20733;1684;1191;855;3980;;1385;16543;6535;3980;6143;12151;5487;681;1;3980;3341;3015;19153;7994;1296;27037;1406;182;95;;;;687;;;;9;;;;;1281;15;;683;;;;;;;;;;;;;;;;;;;;;;;17140;611;;;;;;6086;;;;;;;;;11677;14125;;1222;1419;;;;7340;3255;926;156;2145;2896;8073;1011;;5;1217;;1419;;;;;;;6692.0;611.0;37.0;265.0;1122.0;1868.0;926.0;156.0;411.0;64.0;922.0;22.0;699.0;27.0;;1671.0;1225.0;;;1200.0;1625.0;235.0;219.0;525.0;;2406.0;614.0;798.0;401.0;50.0;1011.0;;;5.0;;7.0;;;219.0;329.0;48.0;71.0;85.0;188.0;119.0;151.0;;;;;1419.0;;;;;;;572;7895;4806;6112;3565;4197;1296;;g6rwB;Université Paris Nanterre;R11;Île-de-France;A25;Versailles;D092;Hauts-de-Seine;UU00851;Paris;92050;Nanterre;2017;2018
Sans double compte des établissements-composantes pour les EPE;2008-09;Grand établissement;;RdQr7;Institut de physique du globe;Q3152060;004gzqz66;0753428U;130;130;130;130;0;0;0;59;71;98;;;;32;;12;75;11;32;10;25;55;8;;32;37;31;;55;75;130;;;;;;;;;;;;;;;;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;;;;;;;;;;;;130;;;;;;;;;;;;;;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;130.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;33;75;;RdQr7;Institut de physique du globe;R11;Île-de-France;A01;Paris;D075;Paris;UU00851;Paris;75105;Paris  5e;2008;2009
Sans double compte des établissements-composantes pour les EPE;2016-17;École;;gCAyK;Centrale Nantes;Q273458;03nh7d505;0440100V;2217;2217;2219;2219;0;0;0;549;1668;1375;4;67;2;769;;311;1077;60;769;;;112;2;1334;769;761;759;;1978;239;2156;61;;;;;;;;;;1593;;;;;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;319;;;;;;;;;26;22;;2169;;;;;;26;;;;;22;;;1;2156;12;;;;;;;;;;;;26.0;;;;;;;;;;;;;;;;;;22.0;;;;;;;;;;1.0;;;4.0;;;;334.0;39.0;5.0;86.0;32.0;1627.0;29.0;;;;12.0;;;;;;;;;29;;448;539;962;239;;gCAyK;Centrale Nantes;R52;Pays de la Loire;A17;Nantes;D044;Loire-Atlantique;UU44701;Nantes;44109;Nantes;2016;2017
Sans double compte des établissements-composantes pour les EPE;2007-08;Autre établissement;;TS5bt;Institut universitaire de formation des maîtres de Rennes;;;0352291A;2588;2588;2588;2588;0;0;0;1785;803;2406;49;58;8;67;;150;1802;569;67;;;;;2521;67;30;34;;2588;;2588;;;;;;;;;;;;;;;;;;;2588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;1947;;428;175;;;;;38;;;276;345;1326;;;80;348;;175;;;;;;;;;;34.0;4.0;;;;;18.0;160.0;;98.0;;;335.0;;10.0;;10.0;263.0;1.0;;;;;;1017.0;35.0;;;;;80.0;;173.0;142.0;;;4.0;;;;;29.0;;;;;;175.0;;;;;;;;;;;1902;614;72;;e2uv7;Université de Bretagne Occidentale;;;;;;;;;;;2007;2008
Sans double compte des établissements-composantes pour les EPE;2018-19;Autre établissement;;hfCvd;Sciences Po Lyon;Q2253344;02h3vcz70;0690173N;1662;1662;2119;2119;107;107;0;1047;615;1419;9;6;1;227;;190;1165;80;227;201;204;1003;27;;227;227;216;36;1626;;1436;226;;;;;;;;;;;1273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;1662;;;;;;;;1574;;88;;;;;;;;;;;;;;;;;12.0;1562.0;;;;;88.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;262;270;220;559;351;;;hfCvd;Sciences Po Lyon;R84;Auvergne-Rhône-Alpes;A10;Lyon;D069;Rhône;UU00760;Lyon;69387;Lyon 7e;2018;2019
Sans double compte des établissements-composantes pour les EPE;2008-09;École;;TeXD3;Institut national des sciences appliquées de Rouen Normandie;Q1665112;020ws7586;0760165S;1459;1459;1467;1467;203;203;0;517;942;1166;;39;;254;;145;970;90;254;;;35;5;1165;254;256;252;;1375;84;1459;;;;;;;;;;;1370;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;0;;1459;;;;;;;;;;;0;;;;1459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;13.0;3.0;20.0;;37.0;;;16.0;;1370.0;;;;;;;;;;;;;;261;247;334;262;271;84;;TeXD3;Institut national des sciences appliquées de Rouen Normandie;R28;Normandie;A70;Normandie;D076;Seine-Maritime;UU00755;Rouen;76575;Saint-Étienne-du-Rouvray;2008;2009
Sans double compte des établissements-composantes pour les EPE;2017-18;Université;Université pluridisciplinaire avec santé;hlX1r;Université de Poitiers;Q661056;04xhy8q59;0860856N;26880;27592;29004;29732;4624;5011;0;15339;11541;20088;1206;1323;558;3705;;1632;17537;4006;3705;6747;6891;9369;166;2;3705;3537;3452;15164;10935;781;25366;1514;;27;;;;2120;;;;415;;;1347;323;764;17;;19;;;;;;;;;;;;;;;;;;;;;;;10299;731;;;;;;5436;1209;;;;;;121;;7817;8220;;5011;1216;4616;;;2625;4333;859;;1192;1278;5597;153;;1701;3278;32;1216;2730;;469;1417;;;2621.0;4.0;;195.0;3289.0;849.0;859.0;;221.0;7.0;329.0;14.0;510.0;111.0;110.0;695.0;472.0;1.0;;119.0;790.0;267.0;13.0;1.0;;2246.0;551.0;1191.0;314.0;105.0;153.0;;100.0;1074.0;527.0;167.0;108.0;326.0;;428.0;;69.0;352.0;344.0;736.0;225.0;93.0;166.0;264.0;32.0;1216.0;2730.0;;469.0;1417.0;;;28;7585;4196;4238;3834;4514;2485;;hlX1r;Université de Poitiers;R75;Nouvelle-Aquitaine;A13;Poitiers;D086;Vienne;UU86601;Poitiers;86194;Poitiers;2017;2018
Sans double compte des établissements-composantes pour les EPE;2008-09;École;;UedNx;École nationale supérieure de chimie de Clermont-Ferrand;Q3578217;04cxrqq60;0630095L;253;253;253;253;17;17;0;143;110;228;;6;;19;;22;205;7;19;;;11;3;220;19;21;19;;253;;253;;;;;;;;;;;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;253;;;;;;;;;;;;;;;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;252.0;;;;;;;;;;;;;;22;;83;86;62;;;S8ntZ;Clermont Auvergne INP;R84;Auvergne-Rhône-Alpes;A06;Clermont-Ferrand;D063;Puy-de-Dôme;UU63701;Clermont-Ferrand;63014;Aubière;2008;2009
Sans double compte des établissements-composantes pour les EPE;2016-17;Université;Université pluridisciplinaire avec santé;hy4EW;Université de Guyane;Q16682067;00nb39k71;9730429D;3302;3364;3385;3447;666;705;0;2187;1115;1513;451;338;546;454;;115;1287;1446;454;2446;137;247;17;1;454;93;87;2361;858;83;3005;297;188;;;;;177;;30;;;;;68;48;83;;;;;;;;;;;;;;;;;;;;;;;;;;1681;55;;;;;;137;616;;;;;;;;931;1728;;544;31;68;;;253;154;524;;287;189;1214;38;;240;304;;31;0;;;68;;;253.0;;;44.0;61.0;49.0;524.0;;3.0;1.0;272.0;;;11.0;3.0;1.0;184.0;1.0;0.0;;124.0;;;1.0;;;127.0;891.0;50.0;21.0;38.0;;9.0;40.0;191.0;31.0;1.0;3.0;59.0;;25.0;;47.0;47.0;14.0;77.0;;;;;31.0;0.0;;;68.0;;;188;1344;357;472;456;402;83;;hy4EW;Université de Guyane;R03;Guyane;A33;Guyane;D973;Guyane;UU9C601;Cayenne;97302;Cayenne;2016;2017
Sans double compte des établissements-composantes pour les EPE;2007-08;Grand établissement;;VaJ52;Muséum national d'histoire naturelle;Q838691;03wkt5x30;0753494R;346;346;346;346;0;0;0;196;150;216;2;10;9;109;;31;167;39;109;;;;237;;109;114;103;;142;204;346;;;;;;;;;;;;;;;;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142;;;;;;;;;;77;;269;;;;;;;;;;;77;;;257;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.0;;;1.0;3.0;4.0;;;;21.0;236.0;;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;52;90;204;;VaJ52;Muséum national d'histoire naturelle;R11;Île-de-France;A01;Paris;D075;Paris;UU00851;Paris;75105;Paris  5e;2007;2008
Sans double compte des établissements-composantes pour les EPE;2016-17;Grand établissement;;jYUcF;Arts et Métiers Sciences et Technologies;Q2570220;018pp1107;0753237L;5742;5835;5843;5936;61;61;0;985;4757;4385;224;533;52;548;;714;3727;553;748;408;;1426;254;3106;548;465;280;174;5319;249;5314;428;;;;;;;;;;4799;;;;;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;253;;;;;;;;;;;;5742;;;;;;;;;;;;;;46;5696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.0;;;;;;295.0;;;;13.0;4960.0;428.0;;;;;;;;;;;;;78;96;1331;1639;2127;440;31;jYUcF;Arts et Métiers Sciences et Technologies;R11;Île-de-France;A01;Paris;D075;Paris;UU00851;Paris;75113;Paris 13e;2016;2017
Sans double compte des établissements-composantes pour les EPE;2007-08;Autre établissement;;WX3c4;Institut universitaire de formation des maîtres de Besançon;;;0251762E;1359;1360;1359;1360;0;0;0;950;409;1100;39;39;8;173;;63;823;300;173;;;;;1186;173;8;8;;1359;;1359;;;;;;;;;;;;;;;;;;;1359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49;1034;;185;91;;;;;49;;;52;104;878;;;33;152;;91;;;;;;;;;;41.0;8.0;;;;;8.0;44.0;;;;;104.0;;;;11.0;125.0;;;;;;;710.0;32.0;;;;;33.0;;69.0;43.0;;;10.0;;2.0;;3.0;25.0;;;;;;91.0;;;;;;;;;;;913;396;50;;6b2we;Université Marie et Louis Pasteur;;;;;;;;;;;2007;2008
Sans double compte des établissements-composantes pour les EPE;2018-19;Grand établissement;;jYUcF;Arts et Métiers Sciences et Technologies;Q2570220;018pp1107;0753237L;5925;5928;6021;6024;80;80;0;1014;4911;4198;379;617;77;654;;683;4114;474;654;118;;273;93;4787;654;352;279;228;5451;246;5494;431;;;;;;;;;;5024;;;;;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210;;;;;;;;;;;;5925;;;;;;;;;;;;;;22;5903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.0;;;;;;289.0;;;;14.0;5169.0;431.0;;;;;;;;;;;;;152;123;1539;1575;2100;436;;jYUcF;Arts et Métiers Sciences et Technologies;R11;Île-de-France;A01;Paris;D075;Paris;UU00851;Paris;75113;Paris 13e;2018;2019
Sans double compte des établissements-composantes pour les EPE;2006-07;Université;Université pluridisciplinaire avec santé;XDl91;Université des Antilles et de la Guyane;Q829169;02ryfmr77;9710585J;11621;11904;12093;12376;2930;3095;0;7381;4240;7723;1464;595;559;1280;;626;5052;4663;1280;8486;1147;52;114;542;1280;499;461;9383;1981;257;11400;221;438;67;;;;283;;;;;;;;;254;3;;;;;;;;;;;;;;;;;;;;;;;;;7640;221;;12;46;;219;1159;;;;;;;;;3994;3990;;2180;328;1129;;;2397;1477;120;;988;1655;1347;;;332;889;959;328;1129;;;;;;697.0;70.0;1630.0;70.0;290.0;1117.0;120.0;;46.0;;724.0;36.0;;182.0;76.0;618.0;;41.0;920.0;;162.0;190.0;25.0;4.0;;;4.0;245.0;60.0;657.0;;;4.0;139.0;189.0;363.0;80.0;7.0;;;20.0;;114.0;124.0;17.0;;;164.0;;959.0;328.0;1129.0;;;;;;494;5223;1802;1968;1089;466;579;;"z3hdL;hy4EW";;R01;Guadeloupe;A32;Guadeloupe;D971;Guadeloupe;UU9A701;Pointe-à-Pitre-Les Abymes;97120;Pointe-à-Pitre;2006;2007
Sans double compte des établissements-composantes pour les EPE;2016-17;Université;Université scientifique et/ou médicale;m7K6T;Université Toulouse III - Paul Sabatier;Q1273188;02v6kpv12;0311384L;29627;31388;32024;33809;5677;6568;0;13813;15814;22692;1276;2651;501;2507;;1901;20562;4657;2507;9920;6736;9476;979;9;2507;2830;2190;18095;9944;1588;28075;1552;65;;;;;5433;;;;243;;;2657;;1536;52;;37;;;;;;;;;;;;;;;;;;;;;49;;7768;1504;;;;;;3575;;;;;;;437;;2566;930;;15137;1822;9172;;;;2566;;;14;;916;;;4994;10010;133;1822;5014;570;931;2657;;;;;;53.0;2513.0;;;;14.0;;;;;;;;;;;10.0;;;;;;;41.0;;865.0;;;;624.0;4370.0;;952.0;1005.0;1036.0;140.0;1806.0;900.0;565.0;1707.0;1387.0;501.0;11.0;;;;133.0;1822.0;5014.0;570.0;931.0;2657.0;;;65;9034;5311;4857;2565;2329;5466;;9hqpm;Université de Toulouse;R76;Occitanie;A16;Toulouse;D031;Haute-Garonne;UU00758;Toulouse;31555;Toulouse;2016;2017
