indicatorId,geoUnit,year,type,subtype,value
MSEP.5T8,MDG,2011,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,MDG,2012,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,MDG,2013,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,MDG,2014,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,MDG,2015,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,MDG,2016,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,MDG,2017,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,MDG,2018,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,MDG,2019,Data Status,Data reporting,NA
MSEP.5T8,MDG,2019,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MDG,2020,Source,Data sources,Source: UIS Dynamic template based on data provided by country
MSEP.5T8,MDG,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country
MSEP.5T8,MDG,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
MSEP.5T8,MDG,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
MSEP.5T8,MDV,2003,Data Status,Data reporting,NA
MSEP.5T8,MDV,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MEX,2001,Data Status,Data reporting,NA
MSEP.5T8,MEX,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2002,Data Status,Data reporting,NA
MSEP.5T8,MEX,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2013,Data Status,Data reporting,NA
MSEP.5T8,MEX,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2015,Data Status,Data reporting,NA
MSEP.5T8,MEX,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2016,Data Status,Data reporting,NA
MSEP.5T8,MEX,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2017,Data Status,Data reporting,NA
MSEP.5T8,MEX,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2018,Data Status,Data reporting,NA
MSEP.5T8,MEX,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2019,Data Status,Data reporting,NA
MSEP.5T8,MEX,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2020,Data Status,Data reporting,NA
MSEP.5T8,MEX,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2021,Data Status,Data reporting,NA
MSEP.5T8,MEX,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2022,Data Status,Data reporting,NA
MSEP.5T8,MEX,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2023,Data Status,Data reporting,NA
MSEP.5T8,MEX,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MEX,2024,Data Status,Data reporting,NA
MSEP.5T8,MEX,2024,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MHL,2012,Data Status,Data reporting,NA
MSEP.5T8,MHL,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MHL,2019,Data Status,Data reporting,NA
MSEP.5T8,MHL,2019,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MHL,2022,Data Status,Data reporting,NA
MSEP.5T8,MHL,2022,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MHL,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
MSEP.5T8,MKD,2000,Data Status,Data reporting,NA
MSEP.5T8,MKD,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2001,Data Status,Data reporting,NA
MSEP.5T8,MKD,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2002,Data Status,Data reporting,NA
MSEP.5T8,MKD,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2003,Data Status,Data reporting,NA
MSEP.5T8,MKD,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2004,Data Status,Data reporting,NA
MSEP.5T8,MKD,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2005,Data Status,Data reporting,NA
MSEP.5T8,MKD,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2006,Data Status,Data reporting,NA
MSEP.5T8,MKD,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2007,Data Status,Data reporting,NA
MSEP.5T8,MKD,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2008,Data Status,Data reporting,NA
MSEP.5T8,MKD,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2009,Data Status,Data reporting,NA
MSEP.5T8,MKD,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2012,Data Status,Data reporting,NA
MSEP.5T8,MKD,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2013,Data Status,Data reporting,NA
MSEP.5T8,MKD,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2014,Data Status,Data reporting,NA
MSEP.5T8,MKD,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2015,Data Status,Data reporting,NA
MSEP.5T8,MKD,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2017,Data Status,Data reporting,NA
MSEP.5T8,MKD,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2018,Data Status,Data reporting,NA
MSEP.5T8,MKD,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2019,Data Status,Data reporting,NA
MSEP.5T8,MKD,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2020,Data Status,Data reporting,NA
MSEP.5T8,MKD,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2021,Data Status,Data reporting,NA
MSEP.5T8,MKD,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2022,Data Status,Data reporting,NA
MSEP.5T8,MKD,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MKD,2023,Data Status,Data reporting,NA
MSEP.5T8,MKD,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLI,2000,Data Status,Data reporting,NA
MSEP.5T8,MLI,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MLI,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MLI,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MLI,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MLI,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MLI,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MLT,2000,Data Status,Data reporting,NA
MSEP.5T8,MLT,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2001,Data Status,Data reporting,NA
MSEP.5T8,MLT,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2002,Data Status,Data reporting,NA
MSEP.5T8,MLT,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2003,Data Status,Data reporting,NA
MSEP.5T8,MLT,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2004,Data Status,Data reporting,NA
MSEP.5T8,MLT,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2005,Data Status,Data reporting,NA
MSEP.5T8,MLT,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2006,Data Status,Data reporting,NA
MSEP.5T8,MLT,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2007,Data Status,Data reporting,NA
MSEP.5T8,MLT,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2008,Data Status,Data reporting,NA
MSEP.5T8,MLT,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2009,Data Status,Data reporting,NA
MSEP.5T8,MLT,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2011,Data Status,Data reporting,NA
MSEP.5T8,MLT,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2012,Data Status,Data reporting,NA
MSEP.5T8,MLT,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2013,Data Status,Data reporting,NA
MSEP.5T8,MLT,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2014,Data Status,Data reporting,NA
MSEP.5T8,MLT,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2015,Data Status,Data reporting,NA
MSEP.5T8,MLT,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2016,Data Status,Data reporting,NA
MSEP.5T8,MLT,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2017,Data Status,Data reporting,NA
MSEP.5T8,MLT,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2018,Data Status,Data reporting,NA
MSEP.5T8,MLT,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2019,Data Status,Data reporting,NA
MSEP.5T8,MLT,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2020,Data Status,Data reporting,NA
MSEP.5T8,MLT,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2021,Data Status,Data reporting,NA
MSEP.5T8,MLT,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2022,Data Status,Data reporting,NA
MSEP.5T8,MLT,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MLT,2023,Data Status,Data reporting,NA
MSEP.5T8,MLT,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,MMR,2007,Data Status,Data reporting,NA
MSEP.5T8,MMR,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MMR,2011,Data Status,Data reporting,NA
MSEP.5T8,MMR,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MMR,2012,Data Status,Data reporting,NA
MSEP.5T8,MMR,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MMR,2018,Data Status,Data reporting,NA
MSEP.5T8,MMR,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2000,Data Status,Data reporting,NA
MSEP.5T8,MNG,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2001,Data Status,Data reporting,NA
MSEP.5T8,MNG,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2003,Data Status,Data reporting,NA
MSEP.5T8,MNG,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2004,Data Status,Data reporting,NA
MSEP.5T8,MNG,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2005,Data Status,Data reporting,NA
MSEP.5T8,MNG,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2006,Data Status,Data reporting,NA
MSEP.5T8,MNG,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2007,Data Status,Data reporting,NA
MSEP.5T8,MNG,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2008,Data Status,Data reporting,NA
MSEP.5T8,MNG,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2009,Data Status,Data reporting,NA
MSEP.5T8,MNG,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2010,Data Status,Data reporting,NA
MSEP.5T8,MNG,2010,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2011,Data Status,Data reporting,NA
MSEP.5T8,MNG,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2012,Data Status,Data reporting,NA
MSEP.5T8,MNG,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MNG,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MNG,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MNG,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MNG,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MNG,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MNG,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MNG,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MNG,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
MSEP.5T8,MNG,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
MSEP.5T8,MNG,2024,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,MOZ,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MOZ,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MOZ,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MOZ,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MOZ,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MOZ,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MRT,2002,Data Status,Data reporting,NA
MSEP.5T8,MRT,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MRT,2003,Data Status,Data reporting,NA
MSEP.5T8,MRT,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MRT,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MRT,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MRT,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MRT,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MRT,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MSR,2009,Data Status,Data reporting,NA
MSEP.5T8,MSR,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MUS,2004,Data Status,Data reporting,NA
MSEP.5T8,MUS,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MUS,2006,Data Status,Data reporting,NA
MSEP.5T8,MUS,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MUS,2009,Data Status,Data reporting,NA
MSEP.5T8,MUS,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MUS,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2022,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,MUS,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MUS,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MWI,2010,Data Status,Data reporting,NA
MSEP.5T8,MWI,2010,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MYS,2000,Data Status,Data reporting,NA
MSEP.5T8,MYS,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MYS,2001,Data Status,Data reporting,NA
MSEP.5T8,MYS,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MYS,2002,Data Status,Data reporting,NA
MSEP.5T8,MYS,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MYS,2003,Data Status,Data reporting,NA
MSEP.5T8,MYS,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MYS,2004,Data Status,Data reporting,NA
MSEP.5T8,MYS,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MYS,2006,Data Status,Data reporting,NA
MSEP.5T8,MYS,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MYS,2007,Data Status,Data reporting,NA
MSEP.5T8,MYS,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MYS,2008,Data Status,Data reporting,NA
MSEP.5T8,MYS,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MYS,2009,Data Status,Data reporting,NA
MSEP.5T8,MYS,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,MYS,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MYS,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MYS,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MYS,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MYS,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MYS,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,MYS,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey (https://emisonline.moe.gov.my/risalahmap/; https://www.moe.gov.my/menumedia/media-cetak/penerbitan/buku-perangkaan-pendidikan-malaysia/5641-buku-perangkaan-pendidikan-malaysia-2022-1/file)
MSEP.5T8,MYS,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey (https://emisonline.moe.gov.my/risalahmap/; https://www.moe.gov.my/menumedia/media-cetak/penerbitan/buku-perangkaan-pendidikan-malaysia/5641-buku-perangkaan-pendidikan-malaysia-2022-1/file)
MSEP.5T8,MYS,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey (https://emisonline.moe.gov.my/risalahmap/; https://www.moe.gov.my/menumedia/media-cetak/penerbitan/buku-perangkaan-pendidikan-malaysia/5641-buku-perangkaan-pendidikan-malaysia-2022-1/file)
MSEP.5T8,MYS,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey (https://emisonline.moe.gov.my/risalahmap/; https://www.moe.gov.my/menumedia/media-cetak/penerbitan/buku-perangkaan-pendidikan-malaysia/5641-buku-perangkaan-pendidikan-malaysia-2022-1/file)
MSEP.5T8,MYS,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country (https://emisonline.moe.gov.my/risalahmap/; https://www.moe.gov.my/menumedia/media-cetak/penerbitan/buku-perangkaan-pendidikan-malaysia/5641-buku-perangkaan-pendidikan-malaysia-2022-1/file)
MSEP.5T8,MYS,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country (https://emisonline.moe.gov.my/risalahmap/; https://www.moe.gov.my/menumedia/media-cetak/penerbitan/buku-perangkaan-pendidikan-malaysia/5641-buku-perangkaan-pendidikan-malaysia-2022-1/file)
MSEP.5T8,MYS,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country (https://emisonline.moe.gov.my/risalahmap/; https://www.moe.gov.my/menumedia/media-cetak/penerbitan/buku-perangkaan-pendidikan-malaysia/5641-buku-perangkaan-pendidikan-malaysia-2022-1/file)
MSEP.5T8,MYS,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
MSEP.5T8,NAM,2002,Data Status,Data reporting,NA
MSEP.5T8,NAM,2002,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,NAM,2003,Data Status,Data reporting,NA
MSEP.5T8,NAM,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,NAM,2005,Data Status,Data reporting,NA
MSEP.5T8,NAM,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,NAM,2006,Data Status,Data reporting,NA
MSEP.5T8,NAM,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,NAM,2008,Data Status,Data reporting,NA
MSEP.5T8,NAM,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,NAM,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NAM,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NAM,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NAM,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NAM,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NAM,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NAM,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NAM,2019,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,NAM,2020,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,NAM,2022,Source,Data sources,Source: UIS Dynamic template
MSEP.5T8,NER,2004,Data Status,Data reporting,NA
MSEP.5T8,NER,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,NER,2007,Data Status,Data reporting,NA
MSEP.5T8,NER,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,NER,2009,Data Status,Data reporting,NA
MSEP.5T8,NER,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,NER,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NER,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NER,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NER,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NER,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NER,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NER,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NER,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
MSEP.5T8,NIC,2023,Data Status,Data reporting,NA
MSEP.5T8,NIC,2023,Source,Data sources,Country's submission to UIS SFE Questionnaire C
MSEP.5T8,NLD,2000,Data Status,Data reporting,NA
MSEP.5T8,NLD,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2001,Data Status,Data reporting,NA
MSEP.5T8,NLD,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2002,Data Status,Data reporting,NA
MSEP.5T8,NLD,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2003,Data Status,Data reporting,NA
MSEP.5T8,NLD,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2004,Data Status,Data reporting,NA
MSEP.5T8,NLD,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2005,Data Status,Data reporting,NA
MSEP.5T8,NLD,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2006,Data Status,Data reporting,NA
MSEP.5T8,NLD,2006,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2007,Data Status,Data reporting,NA
MSEP.5T8,NLD,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2008,Data Status,Data reporting,NA
MSEP.5T8,NLD,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2009,Data Status,Data reporting,NA
MSEP.5T8,NLD,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2010,Data Status,Data reporting,NA
MSEP.5T8,NLD,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2011,Data Status,Data reporting,NA
MSEP.5T8,NLD,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2012,Data Status,Data reporting,NA
MSEP.5T8,NLD,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2015,Data Status,Data reporting,NA
MSEP.5T8,NLD,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
MSEP.5T8,NLD,2016,Data Status,Data reporting,NA
